geneid,pval.1v2,pval.1v3,pval.2v3,padj.1v2,padj.1v3,padj.2v3,l2fc.1v2,l2fc.1v3,l2fc.2v3,grp1_median,grp2_median,grp3_median,external_gene_name,description,entrezgene_id
ENSG00000240342,0.781104376,0.555130828,0.788384401,0.865113992,0.783246493,0.934191451,-0.056725867,-0.106695637,-0.04996977,805,909,779,RPS2P5,ribosomal protein S2 pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:31386],
ENSG00000254122,0.780992726,0.769696101,0.555559611,0.865113992,0.904697697,0.834248568,-0.047509685,0.044449628,0.091959313,127,145,123,PCDHGB7,"protocadherin gamma subfamily B, 7 [Source:HGNC Symbol;Acc:HGNC:8714]",56099
ENSG00000002919,0.7813594,0.693422263,0.491750962,0.865225657,0.862597255,0.807624196,0.020706166,-0.026100681,-0.046806847,310,323.5,311,SNX11,sorting nexin 11 [Source:HGNC Symbol;Acc:HGNC:14975],29916
ENSG00000166311,0.781591006,0.308834195,0.493256433,0.865337562,0.594398217,0.808132742,-0.017878603,-0.058166933,-0.040288331,1339,1284.5,1377,SMPD1,sphingomyelin phosphodiesterase 1 [Source:HGNC Symbol;Acc:HGNC:11120],6609
ENSG00000268518,0.78157073,0.245642347,0.152238471,0.865337562,0.535077325,0.532935149,-0.076429905,0.28382181,0.360251715,302,219,224,AC020909.2,novel transcript,
ENSG00000162729,0.781872869,0.379631379,0.582122722,0.865505062,0.657971757,0.851202523,0.025806114,0.072640477,0.046834363,619,630.5,563,IGSF8,immunoglobulin superfamily member 8 [Source:HGNC Symbol;Acc:HGNC:17813],93185
ENSG00000178105,0.781809507,0.392617559,0.256097553,0.865505062,0.668012556,0.639533318,-0.022654224,0.062276254,0.084930478,321,326,270,DDX10,DEAD-box helicase 10 [Source:HGNC Symbol;Acc:HGNC:2735],1662
ENSG00000124222,0.782241368,0.512748926,0.739293408,0.865525875,0.754558069,0.918719748,0.022912502,0.048084464,0.025171962,1775,1749.5,1745,STX16,syntaxin 16 [Source:HGNC Symbol;Acc:HGNC:11431],8675
ENSG00000147162,0.782111374,0.054500738,0.117831671,0.865525875,0.242733202,0.481088532,0.026840047,0.165303642,0.138463595,5480,5776,4871,OGT,O-linked N-acetylglucosamine (GlcNAc) transferase [Source:HGNC Symbol;Acc:HGNC:8127],8473
ENSG00000161999,0.7822834,0.636312143,0.445784664,0.865525875,0.832157597,0.783247646,-0.02119504,0.032174822,0.053369862,931,968.5,886,JMJD8,jumonji domain containing 8 [Source:HGNC Symbol;Acc:HGNC:14148],339123
ENSG00000163811,0.782196872,0.410234723,0.61792455,0.865525875,0.681039548,0.866676445,0.017349009,0.045975764,0.028626755,427,453.5,412,WDR43,WD repeat domain 43 [Source:HGNC Symbol;Acc:HGNC:28945],23160
ENSG00000166822,0.78201585,0.981097242,0.779440056,0.865525875,0.993316676,0.931490488,-0.020951064,-0.001595046,0.019356018,362,364.5,351,TMEM170A,transmembrane protein 170A [Source:HGNC Symbol;Acc:HGNC:29577],124491
ENSG00000260230,0.782132062,0.194206636,0.117900265,0.865525875,0.476572418,0.481220386,0.097968199,-0.406883897,-0.504852096,125,109,203,FRRS1L,ferric chelate reductase 1 like [Source:HGNC Symbol;Acc:HGNC:1362],23732
ENSG00000075415,0.782987018,0.169881495,0.302618983,0.865943014,0.446096214,0.676212241,-0.015566695,-0.068705323,-0.053138628,26106,28613.5,27968,SLC25A3,solute carrier family 25 member 3 [Source:HGNC Symbol;Acc:HGNC:10989],5250
ENSG00000153933,0.782952005,0.973108847,0.737842473,0.865943014,0.990423389,0.918347004,-0.036776287,0.003992365,0.040768652,290,316.5,303,DGKE,diacylglycerol kinase epsilon [Source:HGNC Symbol;Acc:HGNC:2852],8526
ENSG00000175376,0.782887779,0.511197238,0.346296723,0.865943014,0.75416668,0.713181492,-0.019573506,0.041592673,0.061166179,323,333,282,EIF1AD,eukaryotic translation initiation factor 1A domain containing [Source:HGNC Symbol;Acc:HGNC:28147],84285
ENSG00000242485,0.782733805,0.813746496,0.941519408,0.865943014,0.925869481,0.985010034,-0.019679095,-0.014903522,0.004775573,1462,1548,1450,MRPL20,mitochondrial ribosomal protein L20 [Source:HGNC Symbol;Acc:HGNC:14478],55052
ENSG00000244045,0.782808071,0.341872367,0.532482362,0.865943014,0.624614384,0.826788319,0.020132115,0.061897465,0.04176535,243,246.5,212,TMEM199,transmembrane protein 199 [Source:HGNC Symbol;Acc:HGNC:18085],147007
ENSG00000063587,0.783195138,0.964181454,0.796493252,0.866047081,0.985820881,0.937097915,-0.02466532,-0.003572594,0.021092726,487,493.5,453,ZNF275,zinc finger protein 275 [Source:HGNC Symbol;Acc:HGNC:13069],10838
ENSG00000106268,0.783292809,0.772060623,0.559452052,0.866047081,0.905690441,0.836772979,-0.033028997,0.031056663,0.06408566,90,98,87,NUDT1,nudix hydrolase 1 [Source:HGNC Symbol;Acc:HGNC:8048],4521
ENSG00000155111,0.783316326,0.106348585,0.204063439,0.866047081,0.347801122,0.590154671,0.018997287,0.099316177,0.08031889,438,429.5,387,CDK19,cyclin dependent kinase 19 [Source:HGNC Symbol;Acc:HGNC:19338],23097
ENSG00000168264,0.783342426,0.091774215,0.052460745,0.866047081,0.319834588,0.334729548,-0.016639089,0.090460725,0.107099814,3274,3440.5,2920,IRF2BP2,interferon regulatory factor 2 binding protein 2 [Source:HGNC Symbol;Acc:HGNC:21729],359948
ENSG00000131043,0.783413623,0.226306217,0.381118079,0.866053569,0.513977389,0.739989504,0.017126884,0.067022538,0.049895654,608,656.5,531,AAR2,AAR2 splicing factor [Source:HGNC Symbol;Acc:HGNC:15886],25980
ENSG00000147872,0.783687878,0.061581967,0.034342316,0.866284516,0.259161685,0.281726477,0.053301583,-0.321345333,-0.374646916,1246,1200.5,1492,PLIN2,perilipin 2 [Source:HGNC Symbol;Acc:HGNC:248],123
ENSG00000006704,0.784222259,0.30094618,0.191701746,0.866802942,0.587749486,0.579696634,-0.032270783,0.108253587,0.14052437,422,465,353,GTF2IRD1,GTF2I repeat domain containing 1 [Source:HGNC Symbol;Acc:HGNC:4661],9569
ENSG00000084090,0.785147248,0.947063356,0.81468331,0.867752986,0.979217127,0.944987019,-0.017619292,-0.003801464,0.013817828,5793,6077.5,5613,STARD7,StAR related lipid transfer domain containing 7 [Source:HGNC Symbol;Acc:HGNC:18063],56910
ENSG00000189171,0.78522786,0.457742225,0.672191341,0.867769735,0.717615472,0.890150988,-0.071856891,-0.173478031,-0.10162114,78,81,84,S100A13,S100 calcium binding protein A13 [Source:HGNC Symbol;Acc:HGNC:10490],6284
ENSG00000115540,0.785600294,0.473110297,0.319654429,0.868108952,0.728371259,0.689610864,-0.026480018,0.061917862,0.08839788,1143,1100.5,1016,MOB4,"MOB family member 4, phocein [Source:HGNC Symbol;Acc:HGNC:17261]",25843
ENSG00000144357,0.785710973,0.662705949,0.47053138,0.868158891,0.847450735,0.796454865,0.025985145,-0.036920891,-0.062906036,6208,6212.5,6217,UBR3,ubiquitin protein ligase E3 component n-recognin 3 [Source:HGNC Symbol;Acc:HGNC:30467],130507
ENSG00000148541,0.785777961,0.370373238,0.242618289,0.868160549,0.650160433,0.628359747,-0.047051686,0.137669729,0.184721415,213,265.5,193,FAM13C,family with sequence similarity 13 member C [Source:HGNC Symbol;Acc:HGNC:19371],220965
ENSG00000247596,0.78601979,0.096929187,0.056173352,0.868355363,0.331021622,0.348474555,0.032708466,-0.17704403,-0.209752496,897,894,954,TWF2,twinfilin actin binding protein 2 [Source:HGNC Symbol;Acc:HGNC:9621],11344
ENSG00000112667,0.786179579,0.645284876,0.880634505,0.868393357,0.837285074,0.966438049,-0.03412657,-0.051352146,-0.017225576,273,286,300,DNPH1,2'-deoxynucleoside 5'-phosphate N-hydrolase 1 [Source:HGNC Symbol;Acc:HGNC:21218],10591
ENSG00000159915,0.786185191,0.567400018,0.795428111,0.868393357,0.790876043,0.936999331,0.0277131,0.05193219,0.02421909,195,190,175,ZNF233,zinc finger protein 233 [Source:HGNC Symbol;Acc:HGNC:30946],353355
ENSG00000100281,0.786530937,0.323990464,0.507271059,0.868621068,0.608290835,0.815130712,0.019160065,0.062068325,0.04290826,408,405.5,376,HMGXB4,HMG-box containing 4 [Source:HGNC Symbol;Acc:HGNC:5003],10042
ENSG00000103042,0.786516879,0.310958204,0.491863978,0.868621068,0.595740148,0.807709743,0.025369144,0.08413452,0.058765376,1126,1089,965,SLC38A7,solute carrier family 38 member 7 [Source:HGNC Symbol;Acc:HGNC:25582],55238
ENSG00000132326,0.786653431,0.798515168,0.585963935,0.868621068,0.919259267,0.852990784,-0.053442127,0.044681637,0.098123764,269,340.5,332,PER2,period circadian regulator 2 [Source:HGNC Symbol;Acc:HGNC:8846],8864
ENSG00000163655,0.786612793,0.56982358,0.797516973,0.868621068,0.792309483,0.937377649,0.012707608,0.023711573,0.011003965,904,851.5,816,GMPS,guanine monophosphate synthase [Source:HGNC Symbol;Acc:HGNC:4378],8833
ENSG00000087157,0.786847239,0.407395842,0.270566731,0.86869036,0.678680779,0.654435739,0.020066152,-0.054488498,-0.07455465,520,535,521,PGS1,phosphatidylglycerophosphate synthase 1 [Source:HGNC Symbol;Acc:HGNC:30029],9489
ENSG00000150630,0.786841786,0.574375135,0.399625352,0.86869036,0.79424682,0.752533138,-0.046811146,0.086310995,0.133122141,195,212,182,VEGFC,vascular endothelial growth factor C [Source:HGNC Symbol;Acc:HGNC:12682],7424
ENSG00000183309,0.78779043,0.493528942,0.336663985,0.869602424,0.741598419,0.705302536,-0.021004926,0.047452038,0.068456963,608,655.5,570,ZNF623,zinc finger protein 623 [Source:HGNC Symbol;Acc:HGNC:29084],9831
ENSG00000233006,0.787804564,0.397311534,0.597726389,0.869602424,0.671146662,0.858790369,0.039470286,0.110189358,0.070719072,192,185,171,MIR3936HG,MIR3936 host gene [Source:HGNC Symbol;Acc:HGNC:40538],
ENSG00000100294,0.787976016,0.854436074,0.636198789,0.869719261,0.943702328,0.875061409,0.019741942,-0.011964313,-0.031706254,256,270,259,MCAT,malonyl-CoA-acyl carrier protein transacylase [Source:HGNC Symbol;Acc:HGNC:29622],27349
ENSG00000100368,0.788276762,0.536934521,0.371366487,0.869783749,0.771614194,0.733602371,0.088073226,-0.179170136,-0.267243362,89,84.5,73,CSF2RB,colony stimulating factor 2 receptor beta common subunit [Source:HGNC Symbol;Acc:HGNC:2436],1439
ENSG00000117625,0.788321105,0.349970716,0.229126095,0.869783749,0.633409345,0.616157913,-0.014961351,0.046205915,0.061167265,1936,1898.5,1722,RCOR3,REST corepressor 3 [Source:HGNC Symbol;Acc:HGNC:25594],55758
ENSG00000125630,0.788328617,0.997663501,0.766410707,0.869783749,0.999636104,0.92644358,-0.026556195,0.000257151,0.026813346,352,370,331,POLR1B,RNA polymerase I subunit B [Source:HGNC Symbol;Acc:HGNC:20454],84172
ENSG00000161395,0.788277919,0.582398491,0.809990494,0.869783749,0.799177807,0.942429394,-0.022508,-0.040885652,-0.018377652,505,513.5,492,PGAP3,post-GPI attachment to proteins phospholipase 3 [Source:HGNC Symbol;Acc:HGNC:23719],93210
ENSG00000168026,0.788428099,0.390819846,0.258478295,0.869783749,0.666785144,0.642041172,-0.049051724,0.140236477,0.189288201,53,62,53,TTC21A,tetratricopeptide repeat domain 21A [Source:HGNC Symbol;Acc:HGNC:30761],199223
ENSG00000247095,0.788377306,0.729102095,0.528121168,0.869783749,0.882351174,0.824950868,-0.047270962,0.054145682,0.101416644,153,176.5,156,MIR210HG,MIR210 host gene [Source:HGNC Symbol;Acc:HGNC:39524],
ENSG00000105737,0.788712043,0.233804794,0.387845008,0.869952206,0.52284359,0.745816837,-0.082615346,-0.324837324,-0.242221979,45,58.5,69,GRIK5,glutamate ionotropic receptor kainate type subunit 5 [Source:HGNC Symbol;Acc:HGNC:4583],2901
ENSG00000180113,0.788703861,0.478096643,0.69229907,0.869952206,0.732101155,0.90016551,-0.05871778,-0.137721166,-0.079003386,128,129.5,132,TDRD6,tudor domain containing 6 [Source:HGNC Symbol;Acc:HGNC:21339],221400
ENSG00000113811,0.788795294,0.531390134,0.753308679,0.869971648,0.767790662,0.921804178,0.021939584,0.045426117,0.023486533,1831,1713,1657,SELENOK,selenoprotein K [Source:HGNC Symbol;Acc:HGNC:30394],58515
ENSG00000119844,0.789089848,0.547094814,0.769248342,0.870224117,0.777950869,0.927590073,-0.015823971,-0.031653208,-0.015829237,501,525.5,481,AFTPH,aftiphilin [Source:HGNC Symbol;Acc:HGNC:25951],54812
ENSG00000174744,0.789194649,0.606891003,0.427228324,0.870267299,0.815268161,0.770895044,-0.020959202,0.035926384,0.056885586,289,302,255,BRMS1,BRMS1 transcriptional repressor and anoikis regulator [Source:HGNC Symbol;Acc:HGNC:17262],25855
ENSG00000230076,0.78947539,0.895615544,0.674378988,0.87050447,0.959965111,0.891616858,-0.31209419,0.135897584,0.447991774,17,55.5,3,RPL10P6,ribosomal protein L10 pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:52343],
ENSG00000205352,0.789566579,0.611302909,0.83934011,0.870532613,0.8174342,0.95364517,-0.022411145,-0.037936527,-0.015525382,236,231.5,222,PRR13,proline rich 13 [Source:HGNC Symbol;Acc:HGNC:24528],54458
ENSG00000197959,0.789788499,0.968378413,0.800057956,0.870704876,0.988054539,0.938442861,0.037545686,0.004956969,-0.032588717,89,81,80,DNM3,dynamin 3 [Source:HGNC Symbol;Acc:HGNC:29125],26052
ENSG00000099203,0.789861933,0.010512282,0.02810721,0.870713425,0.090435644,0.262077478,-0.018971615,-0.161273186,-0.142301571,624,637.5,699,TMED1,transmembrane p24 trafficking protein 1 [Source:HGNC Symbol;Acc:HGNC:17291],11018
ENSG00000148296,0.789942442,0.516556514,0.735133717,0.87072977,0.757102233,0.917644912,0.02282571,0.04928697,0.02646126,821,815.5,790,SURF6,surfeit 6 [Source:HGNC Symbol;Acc:HGNC:11478],6838
ENSG00000182307,0.790438376,0.509825032,0.726084107,0.871203986,0.75298022,0.914228636,0.012996807,0.028653991,0.015657184,861,848,744,C8orf33,chromosome 8 open reading frame 33 [Source:HGNC Symbol;Acc:HGNC:26104],65265
ENSG00000104267,0.790681353,0.844941241,0.91976173,0.871378716,0.939269706,0.977934441,-0.034255829,-0.022397231,0.011858598,232,248.5,230,CA2,carbonic anhydrase 2 [Source:HGNC Symbol;Acc:HGNC:1373],760
ENSG00000126822,0.790794096,0.858404244,0.906602861,0.871378716,0.944941091,0.974332347,-0.025783431,-0.015381037,0.010402395,501,481,462,PLEKHG3,pleckstrin homology and RhoGEF domain containing G3 [Source:HGNC Symbol;Acc:HGNC:20364],26030
ENSG00000170006,0.790776405,0.034495558,0.077440535,0.871378716,0.184249644,0.403445457,-0.058012583,-0.408207711,-0.350195128,64,74.5,78,TMEM154,transmembrane protein 154 [Source:HGNC Symbol;Acc:HGNC:26489],201799
ENSG00000118894,0.79097149,0.978520962,0.791849145,0.871501749,0.992369369,0.935376041,0.025338771,0.002287282,-0.023051489,162,163.5,151,EEF2KMT,eukaryotic elongation factor 2 lysine methyltransferase [Source:HGNC Symbol;Acc:HGNC:32221],196483
ENSG00000068024,0.791340408,0.959463223,0.809860031,0.871546049,0.984556633,0.942429394,0.025019312,0.004259521,-0.020759791,831,850.5,806,HDAC4,histone deacetylase 4 [Source:HGNC Symbol;Acc:HGNC:14063],9759
ENSG00000140598,0.791210709,0.280920513,0.447847167,0.871546049,0.568111995,0.784311246,-0.018571834,-0.067101339,-0.048529505,487,537,521,EFL1,elongation factor like GTPase 1 [Source:HGNC Symbol;Acc:HGNC:25789],79631
ENSG00000183087,0.791302701,0.891851013,0.874395954,0.871546049,0.958663135,0.964725098,-0.021528588,-0.009798046,0.011730542,6142,6454.5,5930,GAS6,growth arrest specific 6 [Source:HGNC Symbol;Acc:HGNC:4168],2621
ENSG00000187049,0.791331618,0.386263871,0.256988542,0.871546049,0.664421972,0.640436063,-0.03766196,0.110030801,0.147692761,95,110.5,97,TMEM216,transmembrane protein 216 [Source:HGNC Symbol;Acc:HGNC:25018],51259
ENSG00000197121,0.791313773,0.742765294,0.542535108,0.871546049,0.889272433,0.830051028,-0.033479682,0.036835805,0.070315487,422,404,381,PGAP1,post-GPI attachment to proteins inositol deacylase 1 [Source:HGNC Symbol;Acc:HGNC:25712],80055
ENSG00000120690,0.791580672,0.393094783,0.262954228,0.871738243,0.668374361,0.646510422,-0.02440709,0.069955004,0.094362094,969,1042,922,ELF1,E74 like ETS transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:3316],1997
ENSG00000066827,0.791745753,0.791025086,0.975088443,0.871847615,0.914510707,0.995214937,-0.025368137,-0.022631128,0.002737009,207,207,211,ZFAT,zinc finger and AT-hook domain containing [Source:HGNC Symbol;Acc:HGNC:19899],57623
ENSG00000076351,0.7919307,0.614796858,0.436213808,0.871978844,0.819886023,0.778069053,-0.028665246,0.048604264,0.077269511,278,280,236,SLC46A1,solute carrier family 46 member 1 [Source:HGNC Symbol;Acc:HGNC:30521],113235
ENSG00000112335,0.792021397,0.61111732,0.837743977,0.872003792,0.81734653,0.953001088,-0.016948922,-0.028954608,-0.012005687,4383,4478,4338,SNX3,sorting nexin 3 [Source:HGNC Symbol;Acc:HGNC:11174],8724
ENSG00000172315,0.792084911,0.94686572,0.723592829,0.872003792,0.979217127,0.913376164,-0.02422001,0.005445635,0.029665645,231,251.5,242,TP53RK,TP53 regulating kinase [Source:HGNC Symbol;Acc:HGNC:16197],112858
ENSG00000099381,0.792288697,0.545580065,0.380694061,0.872155714,0.776864328,0.739989504,-0.019092068,0.038962067,0.058054135,506,485,457,SETD1A,"SET domain containing 1A, histone lysine methyltransferase [Source:HGNC Symbol;Acc:HGNC:29010]",9739
ENSG00000182810,0.79238134,0.962085038,0.808901539,0.872185272,0.985207624,0.94217136,-0.016578034,-0.002667421,0.013910612,308,331,307,DDX28,DEAD-box helicase 28 [Source:HGNC Symbol;Acc:HGNC:17330],55794
ENSG00000125149,0.792539005,0.873006557,0.657180652,0.872286392,0.950071639,0.884798209,-0.013177991,0.007151108,0.020329099,397,389,363,C16orf70,chromosome 16 open reading frame 70 [Source:HGNC Symbol;Acc:HGNC:29564],80262
ENSG00000166136,0.792668502,0.535684038,0.37355241,0.872356494,0.770568933,0.735831459,0.039471235,-0.082352976,-0.121824211,171,182,176,NDUFB8,NADH:ubiquinone oxidoreductase subunit B8 [Source:HGNC Symbol;Acc:HGNC:7703],4714
ENSG00000102172,0.792936908,0.883047358,0.666722526,0.872579446,0.954780101,0.887067496,-0.029101562,0.014450229,0.043551791,1514,1643,1466,SMS,spermine synthase [Source:HGNC Symbol;Acc:HGNC:11123],6611
ENSG00000104626,0.793112918,0.976079185,0.751683923,0.872628864,0.991175208,0.921497481,-0.020302064,0.002067562,0.022369626,243,259.5,223,ERI1,exoribonuclease 1 [Source:HGNC Symbol;Acc:HGNC:23994],90459
ENSG00000131368,0.793113464,0.369858479,0.559670959,0.872628864,0.649604379,0.836772979,-0.027859402,-0.08437099,-0.056511588,2522,2585,2607,MRPS25,mitochondrial ribosomal protein S25 [Source:HGNC Symbol;Acc:HGNC:14511],64432
ENSG00000139624,0.793805972,0.433150014,0.294306664,0.873259164,0.699539035,0.671405782,-0.027188736,0.072468117,0.099656852,325,338,275,CERS5,ceramide synthase 5 [Source:HGNC Symbol;Acc:HGNC:23749],91012
ENSG00000163946,0.793818072,0.685154625,0.914387943,0.873259164,0.858054771,0.976846731,0.019030015,0.026173993,0.007143977,1118,1164.5,1045,TASOR,transcription activation suppressor [Source:HGNC Symbol;Acc:HGNC:30314],23272
ENSG00000203740,0.794131109,0.60326523,0.825255296,0.873531042,0.813000626,0.948641604,-0.038802081,-0.068702031,-0.02989995,63,72.5,64,METTL11B,methyltransferase like 11B [Source:HGNC Symbol;Acc:HGNC:31932],149281
ENSG00000126858,0.794607379,0.593647924,0.815581845,0.873891104,0.806390073,0.945202248,-0.016215112,-0.029465498,-0.013250386,1386,1493.5,1388,RHOT1,ras homolog family member T1 [Source:HGNC Symbol;Acc:HGNC:21168],55288
ENSG00000150756,0.794788039,0.471095642,0.677542268,0.873891104,0.727383522,0.893094847,-0.029420373,-0.072292186,-0.042871813,256,273,282,ATPSCKMT,ATP synthase c subunit lysine N-methyltransferase [Source:HGNC Symbol;Acc:HGNC:27029],134145
ENSG00000163960,0.794732126,0.856090654,0.644521877,0.873891104,0.944236232,0.878243039,-0.024826137,0.015340269,0.040166406,997,1071,973,UBXN7,UBX domain protein 7 [Source:HGNC Symbol;Acc:HGNC:29119],26043
ENSG00000197150,0.794727565,0.53798282,0.753787773,0.873891104,0.7724508,0.921822064,-0.018643324,-0.039140438,-0.020497114,734,753.5,743,ABCB8,ATP binding cassette subfamily B member 8 [Source:HGNC Symbol;Acc:HGNC:49],11194
ENSG00000274642,0.794551297,0.714892293,0.52206335,0.873891104,0.875437486,0.822983656,0.159039274,-0.19755359,-0.356592864,283,244.5,280,AC244669.2,phosphodiesterase 4D interacting protein (PDE4DIP) pseudogene,
ENSG00000175701,0.794958787,0.782140577,0.579969745,0.874006356,0.910537889,0.850555841,0.043536309,-0.041029953,-0.084566262,579,570,628,MTLN,mitoregulin [Source:HGNC Symbol;Acc:HGNC:27339],205251
ENSG00000086504,0.795457754,0.525991987,0.367924711,0.874482415,0.76326281,0.731392818,0.01605192,-0.034802806,-0.050854726,1127,1110,1103,MRPL28,mitochondrial ribosomal protein L28 [Source:HGNC Symbol;Acc:HGNC:14484],10573
ENSG00000168569,0.795655786,0.151821127,0.266956791,0.874627591,0.419136335,0.651173701,-0.022909453,-0.112354494,-0.089445041,373,401,392,TMEM223,transmembrane protein 223 [Source:HGNC Symbol;Acc:HGNC:28464],79064
ENSG00000142910,0.795893535,0.718812769,0.52659532,0.874738828,0.877459246,0.824367459,0.022359628,-0.02756687,-0.049926498,3403,3452,3377,TINAGL1,tubulointerstitial nephritis antigen like 1 [Source:HGNC Symbol;Acc:HGNC:19168],64129
ENSG00000160284,0.795954928,0.280844788,0.444786047,0.874738828,0.568111995,0.782628586,-0.13808437,-0.509737982,-0.371653612,52,65.5,72,SPATC1L,spermatogenesis and centriole associated 1 like [Source:HGNC Symbol;Acc:HGNC:1298],84221
ENSG00000164683,0.795824333,0.873035838,0.66078286,0.874738828,0.950071639,0.885723342,0.046327049,-0.025342621,-0.07166967,340,332.5,313,HEY1,hes related family bHLH transcription factor with YRPW motif 1 [Source:HGNC Symbol;Acc:HGNC:4880],23462
ENSG00000168496,0.796104618,0.954122004,0.734604842,0.874780977,0.982507023,0.917566674,-0.020770193,0.00412194,0.024892134,194,212.5,187,FEN1,flap structure-specific endonuclease 1 [Source:HGNC Symbol;Acc:HGNC:3650],2237
ENSG00000280433,0.796125253,0.464779997,0.320477703,0.874780977,0.72387082,0.690115585,0.050421846,-0.126138017,-0.176559863,65,70,60,FP565260.6,"novel protein, similar to trafficking protein particle complex 10 TRAPPC10",
ENSG00000091409,0.796338641,0.08130046,0.048200438,0.874797925,0.299481827,0.320674092,0.035911843,-0.214784893,-0.250696736,2895,2783,3124,ITGA6,integrin subunit alpha 6 [Source:HGNC Symbol;Acc:HGNC:6142],3655
ENSG00000105514,0.796294813,0.635472284,0.457066165,0.874797925,0.831560181,0.788959458,0.028352264,-0.046144781,-0.074497045,216,214,204,RAB3D,"RAB3D, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9779]",9545
ENSG00000132669,0.796275726,0.969962623,0.805419142,0.874797925,0.988921282,0.940670338,0.015202585,0.00196592,-0.013236665,1496,1500,1378,RIN2,Ras and Rab interactor 2 [Source:HGNC Symbol;Acc:HGNC:18750],54453
ENSG00000064601,0.79660454,0.351090743,0.533109473,0.874823306,0.634018528,0.826894635,-0.018353731,-0.058829567,-0.040475836,2237,2200,2132,CTSA,cathepsin A [Source:HGNC Symbol;Acc:HGNC:9251],5476
ENSG00000101846,0.796574456,0.377351461,0.56529175,0.874823306,0.655748698,0.840263789,0.034439173,0.104570833,0.07013166,436,472.5,446,STS,steroid sulfatase [Source:HGNC Symbol;Acc:HGNC:11425],412
ENSG00000134138,0.796625704,0.145945471,0.090050253,0.874823306,0.410210032,0.428009495,-0.022664121,0.113417137,0.136081258,1203,1398,1102,MEIS2,Meis homeobox 2 [Source:HGNC Symbol;Acc:HGNC:7001],4212
ENSG00000167118,0.796580415,0.46272914,0.666198742,0.874823306,0.722197852,0.886754959,0.016630742,0.042043833,0.025413091,899,859,832,URM1,ubiquitin related modifier 1 [Source:HGNC Symbol;Acc:HGNC:28378],81605
ENSG00000141854,0.796710359,0.276874736,0.438345575,0.874843803,0.565204655,0.779326182,0.039112178,0.146813412,0.107701234,117,126,109,MISP3,MISP family member 3 [Source:HGNC Symbol;Acc:HGNC:26963],113230
ENSG00000147649,0.796870448,0.589654146,0.808823238,0.874874661,0.804379506,0.94217136,-0.014416677,-0.026777072,-0.012360395,2200,2201.5,2075,MTDH,metadherin [Source:HGNC Symbol;Acc:HGNC:29608],92140
ENSG00000196715,0.796831225,0.789308626,0.982294043,0.874874661,0.913635244,0.996960466,-0.013199554,-0.012161347,0.001038207,1116,1137.5,1072,VKORC1L1,vitamin K epoxide reductase complex subunit 1 like 1 [Source:HGNC Symbol;Acc:HGNC:21492],154807
ENSG00000164107,0.797025253,0.574975362,0.792914957,0.874913006,0.794348809,0.935701761,0.033871958,0.065410516,0.031538557,2829,3103,2732,HAND2,heart and neural crest derivatives expressed 2 [Source:HGNC Symbol;Acc:HGNC:4808],9464
ENSG00000198105,0.797037367,0.961153504,0.742028926,0.874913006,0.984851755,0.918990921,-0.015145425,0.002547917,0.017693341,784,776,688,ZNF248,zinc finger protein 248 [Source:HGNC Symbol;Acc:HGNC:13041],57209
ENSG00000138134,0.797512892,0.546260452,0.385732017,0.875177759,0.777257229,0.743856507,0.048727249,-0.101416747,-0.150143996,100,96.5,93,STAMBPL1,STAM binding protein like 1 [Source:HGNC Symbol;Acc:HGNC:24105],57559
ENSG00000142396,0.797608636,0.668533595,0.891892198,0.875177759,0.849777698,0.970437859,-0.030913821,-0.045850763,-0.014936942,140,149.5,137,ERVK3-1,endogenous retrovirus group K3 member 1 [Source:HGNC Symbol;Acc:HGNC:30466],
ENSG00000152926,0.797410234,0.954004346,0.821678125,0.875177759,0.982507023,0.948096166,0.053336496,0.010615396,-0.0427211,418,461,422,ZNF117,zinc finger protein 117 [Source:HGNC Symbol;Acc:HGNC:12897],51351
ENSG00000152926,0.797410234,0.954004346,0.821678125,0.875177759,0.982507023,0.948096166,0.053336496,0.010615396,-0.0427211,418,461,422,ZNF117,zinc finger protein 117 [Source:HGNC Symbol;Acc:HGNC:12897],109504726
ENSG00000186566,0.797558869,0.700675407,0.926434531,0.875177759,0.867444151,0.979115735,0.018608136,0.024720542,0.006112407,1356,1280.5,1216,GPATCH8,G-patch domain containing 8 [Source:HGNC Symbol;Acc:HGNC:29066],23131
ENSG00000204388,0.7974392,0.684291852,0.90962688,0.875177759,0.857943742,0.975333475,0.036418849,0.051112929,0.01469408,1051,1031.5,955,HSPA1B,heat shock protein family A (Hsp70) member 1B [Source:HGNC Symbol;Acc:HGNC:5233],3304
ENSG00000173852,0.797941607,0.717694061,0.527528325,0.875470652,0.876768187,0.824795731,0.025487502,-0.031884122,-0.057371624,1329,1423.5,1254,DPY19L1,dpy-19 like C-mannosyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:22205],23333
ENSG00000131373,0.798266768,0.893640757,0.681716381,0.875754927,0.959581688,0.89515789,-0.024911376,0.011571653,0.036483029,362,370,298,HACL1,2-hydroxyacyl-CoA lyase 1 [Source:HGNC Symbol;Acc:HGNC:17856],26061
